IMG/center_2016_12_01_13_30_48_287.jpg, 0.0
IMG/left_2016_12_01_13_30_48_287.jpg, 0.1
IMG/right_2016_12_01_13_30_48_287.jpg, -0.1
IMG/center_2016_12_01_13_30_48_404.jpg, 0.0
IMG/left_2016_12_01_13_30_48_404.jpg, 0.1
IMG/right_2016_12_01_13_30_48_404.jpg, -0.1
IMG/center_2016_12_01_13_31_12_937.jpg, 0.0
IMG/left_2016_12_01_13_31_12_937.jpg, 0.1
IMG/right_2016_12_01_13_31_12_937.jpg, -0.1
IMG/center_2016_12_01_13_31_13_037.jpg, 0.0
IMG/left_2016_12_01_13_31_13_037.jpg, 0.1
IMG/right_2016_12_01_13_31_13_037.jpg, -0.1
IMG/center_2016_12_01_13_31_13_177.jpg, 0.0
IMG/left_2016_12_01_13_31_13_177.jpg, 0.1
IMG/right_2016_12_01_13_31_13_177.jpg, -0.1
IMG/center_2016_12_01_13_31_13_279.jpg, 0.0
IMG/left_2016_12_01_13_31_13_279.jpg, 0.1
IMG/right_2016_12_01_13_31_13_279.jpg, -0.1
IMG/center_2016_12_01_13_31_13_381.jpg, 0.0
IMG/left_2016_12_01_13_31_13_381.jpg, 0.1
IMG/right_2016_12_01_13_31_13_381.jpg, -0.1
IMG/center_2016_12_01_13_31_13_482.jpg, 0.0
IMG/left_2016_12_01_13_31_13_482.jpg, 0.1
IMG/right_2016_12_01_13_31_13_482.jpg, -0.1
IMG/center_2016_12_01_13_31_13_584.jpg, 0.0
IMG/left_2016_12_01_13_31_13_584.jpg, 0.1
IMG/right_2016_12_01_13_31_13_584.jpg, -0.1
IMG/center_2016_12_01_13_31_13_686.jpg, 0.0
IMG/left_2016_12_01_13_31_13_686.jpg, 0.1
IMG/right_2016_12_01_13_31_13_686.jpg, -0.1
IMG/center_2016_12_01_13_31_13_786.jpg, 0.0
IMG/left_2016_12_01_13_31_13_786.jpg, 0.1
IMG/right_2016_12_01_13_31_13_786.jpg, -0.1
IMG/center_2016_12_01_13_31_13_890.jpg, 0.0
IMG/left_2016_12_01_13_31_13_890.jpg, 0.1
IMG/right_2016_12_01_13_31_13_890.jpg, -0.1
IMG/center_2016_12_01_13_31_13_991.jpg, 0.0
IMG/left_2016_12_01_13_31_13_991.jpg, 0.1
IMG/right_2016_12_01_13_31_13_991.jpg, -0.1
IMG/center_2016_12_01_13_31_14_092.jpg, 0.0
IMG/left_2016_12_01_13_31_14_092.jpg, 0.1
IMG/right_2016_12_01_13_31_14_092.jpg, -0.1
IMG/center_2016_12_01_13_31_14_194.jpg, 0.0
IMG/left_2016_12_01_13_31_14_194.jpg, 0.1
IMG/right_2016_12_01_13_31_14_194.jpg, -0.1
IMG/center_2016_12_01_13_31_14_295.jpg, 0.0
IMG/left_2016_12_01_13_31_14_295.jpg, 0.1
IMG/right_2016_12_01_13_31_14_295.jpg, -0.1
IMG/center_2016_12_01_13_31_14_398.jpg, 0.0
IMG/left_2016_12_01_13_31_14_398.jpg, 0.1
IMG/right_2016_12_01_13_31_14_398.jpg, -0.1
IMG/center_2016_12_01_13_31_14_500.jpg, 0.0
IMG/left_2016_12_01_13_31_14_500.jpg, 0.1
IMG/right_2016_12_01_13_31_14_500.jpg, -0.1
IMG/center_2016_12_01_13_31_14_602.jpg, 0.0
IMG/left_2016_12_01_13_31_14_602.jpg, 0.1
IMG/right_2016_12_01_13_31_14_602.jpg, -0.1
IMG/center_2016_12_01_13_31_14_702.jpg, 0.0
IMG/left_2016_12_01_13_31_14_702.jpg, 0.1
IMG/right_2016_12_01_13_31_14_702.jpg, -0.1
IMG/center_2016_12_01_13_31_14_803.jpg, 0.0
IMG/left_2016_12_01_13_31_14_803.jpg, 0.1
IMG/right_2016_12_01_13_31_14_803.jpg, -0.1
IMG/center_2016_12_01_13_31_14_904.jpg, 0.0
IMG/left_2016_12_01_13_31_14_904.jpg, 0.1
IMG/right_2016_12_01_13_31_14_904.jpg, -0.1
IMG/center_2016_12_01_13_31_15_005.jpg, 0.0
IMG/left_2016_12_01_13_31_15_005.jpg, 0.1
IMG/right_2016_12_01_13_31_15_005.jpg, -0.1
IMG/center_2016_12_01_13_31_15_106.jpg, 0.0
IMG/left_2016_12_01_13_31_15_106.jpg, 0.1
IMG/right_2016_12_01_13_31_15_106.jpg, -0.1
IMG/center_2016_12_01_13_31_15_208.jpg, 0.0
IMG/left_2016_12_01_13_31_15_208.jpg, 0.1
IMG/right_2016_12_01_13_31_15_208.jpg, -0.1
IMG/center_2016_12_01_13_31_15_308.jpg, 0.0
IMG/left_2016_12_01_13_31_15_308.jpg, 0.1
IMG/right_2016_12_01_13_31_15_308.jpg, -0.1
IMG/center_2016_12_01_13_31_15_411.jpg, 0.0
IMG/left_2016_12_01_13_31_15_411.jpg, 0.1
IMG/right_2016_12_01_13_31_15_411.jpg, -0.1
IMG/center_2016_12_01_13_31_15_513.jpg, 0.0
IMG/left_2016_12_01_13_31_15_513.jpg, 0.1
IMG/right_2016_12_01_13_31_15_513.jpg, -0.1
IMG/center_2016_12_01_13_32_35_588.jpg, 0.0
IMG/left_2016_12_01_13_32_35_588.jpg, 0.1
IMG/right_2016_12_01_13_32_35_588.jpg, -0.1
IMG/center_2016_12_01_13_32_39_212.jpg, 0.0
IMG/left_2016_12_01_13_32_39_212.jpg, 0.1
IMG/right_2016_12_01_13_32_39_212.jpg, -0.1
IMG/center_2016_12_01_13_32_40_171.jpg, 0.0
IMG/left_2016_12_01_13_32_40_171.jpg, 0.1
IMG/right_2016_12_01_13_32_40_171.jpg, -0.1
IMG/center_2016_12_01_13_32_41_438.jpg, 0.0
IMG/left_2016_12_01_13_32_41_438.jpg, 0.1
IMG/right_2016_12_01_13_32_41_438.jpg, -0.1
IMG/center_2016_12_01_13_32_41_538.jpg, 0.0
IMG/left_2016_12_01_13_32_41_538.jpg, 0.1
IMG/right_2016_12_01_13_32_41_538.jpg, -0.1
IMG/center_2016_12_01_13_32_41_640.jpg, 0.0
IMG/left_2016_12_01_13_32_41_640.jpg, 0.1
IMG/right_2016_12_01_13_32_41_640.jpg, -0.1
IMG/center_2016_12_01_13_32_41_740.jpg, 0.0
IMG/left_2016_12_01_13_32_41_740.jpg, 0.1
IMG/right_2016_12_01_13_32_41_740.jpg, -0.1
IMG/center_2016_12_01_13_32_41_841.jpg, 0.0
IMG/left_2016_12_01_13_32_41_841.jpg, 0.1
IMG/right_2016_12_01_13_32_41_841.jpg, -0.1
IMG/center_2016_12_01_13_32_41_943.jpg, 0.0
IMG/left_2016_12_01_13_32_41_943.jpg, 0.1
IMG/right_2016_12_01_13_32_41_943.jpg, -0.1
IMG/center_2016_12_01_13_32_42_043.jpg, 0.0
IMG/left_2016_12_01_13_32_42_043.jpg, 0.1
IMG/right_2016_12_01_13_32_42_043.jpg, -0.1
IMG/center_2016_12_01_13_32_42_143.jpg, 0.0
IMG/left_2016_12_01_13_32_42_143.jpg, 0.1
IMG/right_2016_12_01_13_32_42_143.jpg, -0.1
IMG/center_2016_12_01_13_32_42_245.jpg, 0.0
IMG/left_2016_12_01_13_32_42_245.jpg, 0.1
IMG/right_2016_12_01_13_32_42_245.jpg, -0.1
IMG/center_2016_12_01_13_32_42_346.jpg, 0.0
IMG/left_2016_12_01_13_32_42_346.jpg, 0.1
IMG/right_2016_12_01_13_32_42_346.jpg, -0.1
IMG/center_2016_12_01_13_32_42_446.jpg, 0.0
IMG/left_2016_12_01_13_32_42_446.jpg, 0.1
IMG/right_2016_12_01_13_32_42_446.jpg, -0.1
IMG/center_2016_12_01_13_32_42_548.jpg, 0.0
IMG/left_2016_12_01_13_32_42_548.jpg, 0.1
IMG/right_2016_12_01_13_32_42_548.jpg, -0.1
IMG/center_2016_12_01_13_32_42_648.jpg, 0.0
IMG/left_2016_12_01_13_32_42_648.jpg, 0.1
IMG/right_2016_12_01_13_32_42_648.jpg, -0.1
IMG/center_2016_12_01_13_32_42_749.jpg, 0.0
IMG/left_2016_12_01_13_32_42_749.jpg, 0.1
IMG/right_2016_12_01_13_32_42_749.jpg, -0.1
IMG/center_2016_12_01_13_32_42_851.jpg, 0.0
IMG/left_2016_12_01_13_32_42_851.jpg, 0.1
IMG/right_2016_12_01_13_32_42_851.jpg, -0.1
IMG/center_2016_12_01_13_32_42_952.jpg, 0.0
IMG/left_2016_12_01_13_32_42_952.jpg, 0.1
IMG/right_2016_12_01_13_32_42_952.jpg, -0.1
IMG/center_2016_12_01_13_32_43_053.jpg, 0.0
IMG/left_2016_12_01_13_32_43_053.jpg, 0.1
IMG/right_2016_12_01_13_32_43_053.jpg, -0.1
IMG/center_2016_12_01_13_32_43_154.jpg, 0.0
IMG/left_2016_12_01_13_32_43_154.jpg, 0.1
IMG/right_2016_12_01_13_32_43_154.jpg, -0.1
IMG/center_2016_12_01_13_32_43_256.jpg, 0.0
IMG/left_2016_12_01_13_32_43_256.jpg, 0.1
IMG/right_2016_12_01_13_32_43_256.jpg, -0.1
IMG/center_2016_12_01_13_32_43_357.jpg, 0.0
IMG/left_2016_12_01_13_32_43_357.jpg, 0.1
IMG/right_2016_12_01_13_32_43_357.jpg, -0.1
IMG/center_2016_12_01_13_32_43_457.jpg, 0.0617599
IMG/left_2016_12_01_13_32_43_457.jpg, 0.1617599
IMG/right_2016_12_01_13_32_43_457.jpg, -0.0382401
IMG/center_2016_12_01_13_32_43_558.jpg, 0.05219137
IMG/left_2016_12_01_13_32_43_558.jpg, 0.15219137
IMG/right_2016_12_01_13_32_43_558.jpg, -0.04780863
IMG/center_2016_12_01_13_32_43_659.jpg, 0.05219137
IMG/left_2016_12_01_13_32_43_659.jpg, 0.15219137
IMG/right_2016_12_01_13_32_43_659.jpg, -0.04780863
IMG/center_2016_12_01_13_32_43_761.jpg, 0.3679529
IMG/left_2016_12_01_13_32_43_761.jpg, 0.4679529
IMG/right_2016_12_01_13_32_43_761.jpg, 0.2679529
IMG/center_2016_12_01_13_32_43_862.jpg, 0.5784606
IMG/left_2016_12_01_13_32_43_862.jpg, 0.6784606
IMG/right_2016_12_01_13_32_43_862.jpg, 0.4784606
IMG/center_2016_12_01_13_32_43_963.jpg, 0.5784606
IMG/left_2016_12_01_13_32_43_963.jpg, 0.6784606
IMG/right_2016_12_01_13_32_43_963.jpg, 0.4784606
IMG/center_2016_12_01_13_32_44_064.jpg, 0.1670138
IMG/left_2016_12_01_13_32_44_064.jpg, 0.2670138
IMG/right_2016_12_01_13_32_44_064.jpg, 0.0670138
IMG/center_2016_12_01_13_32_44_165.jpg, 0.0
IMG/left_2016_12_01_13_32_44_165.jpg, 0.1
IMG/right_2016_12_01_13_32_44_165.jpg, -0.1
IMG/center_2016_12_01_13_32_44_266.jpg, 0.0
IMG/left_2016_12_01_13_32_44_266.jpg, 0.1
IMG/right_2016_12_01_13_32_44_266.jpg, -0.1
IMG/center_2016_12_01_13_32_44_368.jpg, 0.0
IMG/left_2016_12_01_13_32_44_368.jpg, 0.1
IMG/right_2016_12_01_13_32_44_368.jpg, -0.1
IMG/center_2016_12_01_13_32_44_468.jpg, 0.0
IMG/left_2016_12_01_13_32_44_468.jpg, 0.1
IMG/right_2016_12_01_13_32_44_468.jpg, -0.1
IMG/center_2016_12_01_13_32_44_569.jpg, 0.0
IMG/left_2016_12_01_13_32_44_569.jpg, 0.1
IMG/right_2016_12_01_13_32_44_569.jpg, -0.1
IMG/center_2016_12_01_13_32_44_671.jpg, 0.0
IMG/left_2016_12_01_13_32_44_671.jpg, 0.1
IMG/right_2016_12_01_13_32_44_671.jpg, -0.1
IMG/center_2016_12_01_13_32_44_772.jpg, 0.0
IMG/left_2016_12_01_13_32_44_772.jpg, 0.1
IMG/right_2016_12_01_13_32_44_772.jpg, -0.1
IMG/center_2016_12_01_13_32_44_873.jpg, 0.0
IMG/left_2016_12_01_13_32_44_873.jpg, 0.1
IMG/right_2016_12_01_13_32_44_873.jpg, -0.1
IMG/center_2016_12_01_13_32_44_974.jpg, 0.0
IMG/left_2016_12_01_13_32_44_974.jpg, 0.1
IMG/right_2016_12_01_13_32_44_974.jpg, -0.1
IMG/center_2016_12_01_13_32_45_074.jpg, 0.0
IMG/left_2016_12_01_13_32_45_074.jpg, 0.1
IMG/right_2016_12_01_13_32_45_074.jpg, -0.1
IMG/center_2016_12_01_13_32_45_174.jpg, 0.0
IMG/left_2016_12_01_13_32_45_174.jpg, 0.1
IMG/right_2016_12_01_13_32_45_174.jpg, -0.1
IMG/center_2016_12_01_13_32_45_275.jpg, 0.08089697
IMG/left_2016_12_01_13_32_45_275.jpg, 0.18089697
IMG/right_2016_12_01_13_32_45_275.jpg, -0.01910303
IMG/center_2016_12_01_13_32_45_377.jpg, 0.0904655
IMG/left_2016_12_01_13_32_45_377.jpg, 0.1904655
IMG/right_2016_12_01_13_32_45_377.jpg, -0.0095345
IMG/center_2016_12_01_13_32_45_477.jpg, 0.0904655
IMG/left_2016_12_01_13_32_45_477.jpg, 0.1904655
IMG/right_2016_12_01_13_32_45_477.jpg, -0.0095345
IMG/center_2016_12_01_13_32_45_578.jpg, 0.1574452
IMG/left_2016_12_01_13_32_45_578.jpg, 0.2574452
IMG/right_2016_12_01_13_32_45_578.jpg, 0.0574452
IMG/center_2016_12_01_13_32_45_679.jpg, 0.1765823
IMG/left_2016_12_01_13_32_45_679.jpg, 0.2765823
IMG/right_2016_12_01_13_32_45_679.jpg, 0.0765823
IMG/center_2016_12_01_13_32_45_780.jpg, 0.1765823
IMG/left_2016_12_01_13_32_45_780.jpg, 0.2765823
IMG/right_2016_12_01_13_32_45_780.jpg, 0.0765823
IMG/center_2016_12_01_13_32_45_881.jpg, 0.0
IMG/left_2016_12_01_13_32_45_881.jpg, 0.1
IMG/right_2016_12_01_13_32_45_881.jpg, -0.1
IMG/center_2016_12_01_13_32_45_982.jpg, 0.0
IMG/left_2016_12_01_13_32_45_982.jpg, 0.1
IMG/right_2016_12_01_13_32_45_982.jpg, -0.1
IMG/center_2016_12_01_13_32_46_084.jpg, 0.0
IMG/left_2016_12_01_13_32_46_084.jpg, 0.1
IMG/right_2016_12_01_13_32_46_084.jpg, -0.1
IMG/center_2016_12_01_13_32_46_185.jpg, -0.0787459
IMG/left_2016_12_01_13_32_46_185.jpg, 0.0212541
IMG/right_2016_12_01_13_32_46_185.jpg, -0.1787459
IMG/center_2016_12_01_13_32_46_285.jpg, -0.0787459
IMG/left_2016_12_01_13_32_46_285.jpg, 0.0212541
IMG/right_2016_12_01_13_32_46_285.jpg, -0.1787459
IMG/center_2016_12_01_13_32_46_385.jpg, -0.0787459
IMG/left_2016_12_01_13_32_46_385.jpg, 0.0212541
IMG/right_2016_12_01_13_32_46_385.jpg, -0.1787459
IMG/center_2016_12_01_13_32_46_486.jpg, -0.0787459
IMG/left_2016_12_01_13_32_46_486.jpg, 0.0212541
